"Date","X1","X2","X3","X4","X5","X6","Europe","Month","MonthDate"
1983-11-30,0.606669963341311,0.320320715241299,0.00884797906618668,0.43611162914577,0.439117941050061,0.0361207452276327,0.344084394301652,11,"1983-11"
1983-12-31,0.467808924755247,0.335418162800584,0.0049407667239178,0.522973170963456,0.471669963746853,0.0422647171476997,0.339737717343252,12,"1983-12"
1984-01-31,0.0394000729047688,0.295950752039655,0.00285419126338649,0.377846920113941,0.643602588919295,0.167423837600925,0.283119008318529,1,"1984-01"
1984-02-28,0.0270921568545243,0.428206891993573,0.0017818522789132,0.275133680406022,0.709159741839445,0.404866560481143,0.338544091434592,2,"1984-02"
1984-03-31,0.0670854043597175,0.25975069741589,0.0044834274085453,0.260114149373599,0.612883641687179,0.34245874149775,0.283792870229088,3,"1984-03"
1984-04-30,0.205298168233946,0.234537399316958,0.00655175263572165,0.220172896337064,0.634686770714328,0.276188742244844,0.296080055359315,4,"1984-04"
1984-05-31,0.075329299734449,0.160022344397815,0.0779604530655606,0.0444744270352032,0.64597304236168,0.351780383007976,0.25287531380933,5,"1984-05"
1984-06-30,0.0900559814186639,0.172639596050378,0.285539413670572,0.0340022953652987,0.565151677151691,0.33585211706658,0.259264102718669,6,"1984-06"
1984-07-31,0.354306324078084,0.175389452139084,0.0831120961611199,0.0515450535876292,0.497869894093058,0.30886597993648,0.273208332020127,7,"1984-07"
1984-08-31,0.443172255693716,0.136341473632685,0.0815526337258315,0.135588397670087,0.274354777662665,0.161437840320572,0.224826227101151,8,"1984-08"
1984-09-30,0.245428984741224,0.216585901566996,0.06942334855182,0.116770182038882,0.222218318546578,0.205077189193736,0.19106600673913,9,"1984-09"
1984-10-31,0.0612910439270084,0.0697978045647831,0.0169047256165709,0.324532358436432,0.20945441903074,0.50429685691668,0.193469030078097,10,"1984-10"
1984-11-30,0.0276951016138547,0.0616346903089291,0.0630632182980062,0.367278706776695,0.145932609875707,0.338514207322108,0.158508002642164,11,"1984-11"
1984-12-31,0.0586404795832626,0.0936518849319824,0.209840148708791,0.355691728932623,0.248418739834937,0.381894858056012,0.213893732113798,12,"1984-12"
1985-01-31,0.0691792712133693,0.0496284134890746,0.557680582835065,0.279774410530217,0.18096004827465,0.348185701745985,0.21559339332,1,"1985-01"
1985-02-28,0.0524559361906883,0.0790948017112564,0.664802838520452,0.219196296585441,0.0519169039849518,0.228510271133439,0.174666617875605,2,"1985-02"
1985-03-31,0.198197952543993,0.0789496173840472,0.616038947990758,0.277675936709536,0.231722924216542,0.226364359761065,0.24594026479734,3,"1985-03"
1985-04-30,0.299291568179226,0.0521020335768464,0.773573436571622,0.202399498688679,0.241029919715122,0.122453223113876,0.254411087243366,4,"1985-04"
1985-05-31,0.219376064660993,0.071952913809096,0.535349655676116,0.202368380942482,0.0955140679338451,0.162531794068981,0.189562942455255,5,"1985-05"
1985-06-30,0.111846936877287,0.0425905276586386,0.476716509399785,0.137963038412299,0.0174887459167576,0.110626994647785,0.12242070620733,6,"1985-06"
1985-07-31,0.0217837021034511,0.150785129218008,0.517040955179702,0.270100967605595,0.0436522147313435,0.216609120929956,0.169062496451861,7,"1985-07"
1985-08-31,0.00763596634648677,0.123620769679019,0.281143680285998,0.241953617557131,0.106235160858514,0.479207517135719,0.183294846036865,8,"1985-08"
1985-09-30,0.0298411512938664,0.430898225138312,0.235950522603665,0.429137324969365,0.0290126303574404,0.513529148066197,0.253200277883439,9,"1985-09"
1985-10-31,0.13033693573663,0.618889672822292,0.125956346024096,0.438756392043926,0.0433879335764353,0.390838881521831,0.281455819036514,10,"1985-10"
1985-11-30,0.127420156074512,0.64137606040882,0.162297662632323,0.165658888881151,0.023547761894766,0.241814558081287,0.223149821451937,11,"1985-11"
1985-12-31,0.158722810376368,0.513929185124678,0.102097250870966,0.287785502038049,0.0412233041053216,0.253510717961057,0.223068733251457,12,"1985-12"
1986-01-31,0.0595074907087305,0.434719856283796,0.038289109104847,0.0943463828590869,0.0158545573507317,0.213697937692705,0.142651378283802,1,"1986-01"
1986-02-28,0.257215762674072,0.338056050007492,0.0552292417784307,0.0657088194824176,0.00162547638228851,0.101322073733074,0.14238813106247,2,"1986-02"
1986-03-31,0.115018001519366,0.159611576980798,0.0774396399204146,0.0461429897688396,0.0559369787264573,0.233774424429164,0.11310638616984,3,"1986-03"
1986-04-30,0.0478138311355233,0.0518898544903139,0.288840118353551,0.0431496784283415,0.1060205237515,0.414261261488624,0.140719186390447,4,"1986-04"
1986-05-31,0.0119024409978,0.0481400011045565,0.177270329771702,0.202713318829905,0.175510048646857,0.211404553824768,0.129687206624665,5,"1986-05"
1986-06-30,0.0882106200974568,0.0970536926080776,0.536117701847347,0.145864600877136,0.272729978559779,0.175366178484983,0.201178015140835,6,"1986-06"
1986-07-31,0.198827564865222,0.0978917599127899,0.51340573724988,0.299095382080027,0.557271732906395,0.237039011442817,0.314823952015743,7,"1986-07"
1986-08-31,0.0122681481345646,0.271681249427924,0.324312698229695,0.390159127631089,0.486526439668444,0.381703823177576,0.30714881358027,8,"1986-08"
1986-09-30,0.0576425345326445,0.167959439023264,0.18736715299591,0.515353315801472,0.396487438539708,0.171047092714358,0.249888296733273,9,"1986-09"
1986-10-31,0.0395484685889756,0.255536933770865,0.241147368298359,0.448919363487353,0.4015029005559,0.150151895697965,0.256456243318242,10,"1986-10"
1986-11-30,0.0851409210065517,0.190804237499851,0.218216686616838,0.605584558996093,0.438430773840706,0.217428621249117,0.291985572495973,11,"1986-11"
1986-12-31,0.0122505480557887,0.203228490609744,0.146351790887747,0.736064030606906,0.374038694510811,0.245582688907357,0.28075169625457,12,"1986-12"
1987-01-31,0.0268692048406734,0.165942995757518,0.196659141700742,0.60708392771036,0.13442984818344,0.199950455110696,0.204065094976624,1,"1987-01"
1987-02-28,0.101256103565286,0.137373548754705,0.0884845221639059,0.614225823775783,0.306938085113037,0.215387769400225,0.243069853196581,2,"1987-02"
1987-03-31,0.0360091846550721,0.206396699195436,0.208905864495249,0.247440722499159,0.420185588085108,0.0745054778096856,0.207159105456733,3,"1987-03"
1987-04-30,0.115901637056649,0.188851949828632,0.290008700774057,0.232979362530782,0.36257733221724,0.126491516340313,0.221421328166227,4,"1987-04"
1987-05-31,0.098959496701061,0.211315356917378,0.382631417360443,0.060847473381855,0.0563731831656637,0.302996740939763,0.165290178149862,5,"1987-05"
1987-06-30,0.111667909439114,0.193262507895103,0.123221797100923,0.0907442713382677,0.0861704583220968,0.246071381937687,0.138534109947528,6,"1987-06"
1987-07-31,0.038232398660071,0.142709419330198,0.02072267997538,0.193013077148461,0.176352116259192,0.2181169602164,0.134379618907578,7,"1987-07"
1987-08-31,0.0234848451234763,0.395859630678498,0.0472282618240215,0.145094501541313,0.0446058194850432,0.183356161973289,0.138859229397272,8,"1987-08"
1987-09-30,0.00793750319688319,0.428142049755342,0.08603271096744,0.279436680472157,0.0635516563448941,0.502363679126152,0.216068780836533,9,"1987-09"
1987-10-31,0.00450874500111298,0.185422759031416,0.304299254085804,0.296459840548299,0.120198458876465,0.219083606312198,0.16952503833691,10,"1987-10"
1987-11-30,0.0161327601863791,0.136113381200707,0.383522491230723,0.306690321840764,0.153508229215235,0.106049568906271,0.16408156711988,11,"1987-11"
1987-12-31,0.0163763034882816,0.158231112511883,0.42611040544911,0.219103700524609,0.23516905347022,0.0596752877373741,0.171397006809125,12,"1987-12"
1988-01-31,0.00980125554019892,0.188773416108691,0.573580627286888,0.16470613032974,0.326425152862713,0.127325868536279,0.21402267611767,1,"1988-01"
1988-02-28,0.0215469672528597,0.198059653151239,0.670132138096354,0.0837566874769929,0.511645901240149,0.0926711378780356,0.25283349852818,2,"1988-02"
1988-03-31,0.0681179666366387,0.162023649971757,0.783676516114501,0.00540216425904153,0.501834352099465,0.00418319964485993,0.241612360571675,3,"1988-03"
1988-04-30,0.0178080703473244,0.186031751556405,0.248446737535757,0.0040542350833708,0.15610934908177,0,0.0996118514373046,4,"1988-04"
1988-05-31,0.0180913596713873,0.20159122254805,0.0871840668376919,0.0632182542714964,0.148609471729895,0.00137759560126015,0.0918020670431709,5,"1988-05"
1988-06-30,0.0222786051269159,0.110569978657446,0.328695189095821,0.0897471931433147,0.0614905822333818,0.0291380452255766,0.0915297814570846,6,"1988-06"
1988-07-31,0.0116384022816349,0.118226336838288,0.132376749137635,0.082861119245328,0.0491060533253535,0.00140765232288176,0.061346503649614,7,"1988-07"
1988-08-31,0.0121014500810613,0.102436978325227,0.0817674976345713,0.244496981071891,0.0158972182627155,0.00563028845896297,0.0697757031971982,8,"1988-08"
1988-09-30,0.0843666532083189,0.0907263221684663,0.0144814634564966,0.430568637556263,0.024017267894683,0.108566840667185,0.118313164288541,9,"1988-09"
1988-10-31,0.0524155251464607,0.150916542727714,0.00523897053672056,0.497101279979255,0.0766517972398032,0.0983086522815811,0.141670907999947,10,"1988-10"
1988-11-30,0.0501429214768946,0.268361202566145,0.0071720742703266,0.350930457360804,0.0633345080992758,0.0325403042451665,0.128828393204238,11,"1988-11"
1988-12-31,0.0475085353900788,0.491587011387427,0.00292841815404363,0.328576719645729,0.0703635855841553,0.00698859156988724,0.162661175334458,12,"1988-12"
1989-01-31,0.324726733863037,0.598584944986144,0,0.443850152919451,0.0737431305735079,0.0687585508251144,0.262756147868966,1,"1989-01"
1989-02-28,0.324701376554777,0.619907941479364,0,0.551438557093754,0.234711914659322,0.323886465351683,0.354989075728328,2,"1989-02"
1989-03-31,0.232000247157354,0.589457646690763,0,0.728643715338784,0.193187307192281,0.385927876221142,0.356849559922151,3,"1989-03"
1989-04-30,0.202449927711979,0.432653982394014,0.00921999516616548,0.419843698736956,0.0647719806765179,0.756386465439478,0.304394671688812,4,"1989-04"
1989-05-31,0.174903141995544,0.436500406109894,0.0343619843249382,0.5239295593185,0.117317121326586,0.827621622096849,0.339567931494943,5,"1989-05"
1989-06-30,0.282592310749683,0.383097087483734,0.0696160245843755,0.410999531087177,0.198058292211827,0.891997048220628,0.365866741505202,6,"1989-06"
1989-07-31,0.180727997741394,0.215387890592091,0.12638416206831,0.265540225088988,0.16010462355364,0.881057573262004,0.290693199283946,7,"1989-07"
1989-08-31,0.149733742421667,0.17883089706527,0.0647596977494975,0.139515612813466,0.10531914648174,0.80794850970063,0.230098425394549,8,"1989-08"
1989-09-30,0.493957999139153,0.175207178060782,0.0724723257846146,0.088239838395678,0.0443985609514902,0.785778324476822,0.273969108244096,9,"1989-09"
1989-10-31,0.542952712464772,0.408406240094501,0.0395545864900764,0.0967452952832978,0.02921074715918,0.16630790942407,0.229720073932961,10,"1989-10"
1989-11-30,0.502116950398578,0.278125208033049,0.14638547330928,0.0741765141243575,0.0255565182268824,0.0110674854290935,0.183302883839036,11,"1989-11"
1989-12-31,0.392379492320121,0.295339600612214,0.187319748746437,0.27489686156069,0.0443566948841755,0.0359588831077744,0.20627630844039,12,"1989-12"
1990-01-31,0.187735673534315,0.272701240411878,0.0886431469385628,0.636551308355901,0.0191711789363136,0.127169697364005,0.211269080494617,1,"1990-01"
1990-02-28,0.089623689966074,0.345201968027932,0.0111701956052701,0.691254500635312,0.0202310407927762,0.117642173066952,0.203247406240638,2,"1990-02"
1990-03-31,0.0419197429593033,0.430965845155713,0.000919722850718911,0.857308949020566,0.102077164883592,0.171921588629558,0.258329492109216,3,"1990-03"
1990-04-30,0.0500990878905339,0.229925089423336,0.000919722850718911,0.733542734133728,0.107980343731518,0.212504436351368,0.212918166486141,4,"1990-04"
1990-05-31,0.0662024311436473,0.224873527506806,0.0282569759216616,0.731774821960641,0.155958972395963,0.417790235314436,0.258441555696036,5,"1990-05"
1990-06-30,0.0677963935048485,0.344324537702095,0.019689868915368,0.729825979165529,0.119106779208575,0.381536204222017,0.265627034303916,6,"1990-06"
1990-07-31,0.0981694516667692,0.382393905696787,0.0649030418070761,0.643082328471179,0.0781356249647813,0.406826064579622,0.265472525586555,7,"1990-07"
1990-08-31,0.370584295352669,0.26772294635275,0.141335468613679,0.737889409707675,0.0889752843193446,0.468517547114589,0.332095214623769,8,"1990-08"
1990-09-30,0.240005183716408,0.249546158005945,0.494452003658172,0.533079912295368,0.0327424320904724,0.215217051805641,0.262999942687738,9,"1990-09"
1990-10-31,0.162381218323026,0.133006633464562,0.500609844609357,0.592109949075235,0.036317894170688,0.367572398619133,0.258932077469261,10,"1990-10"
1990-11-30,0.0885777478256403,0.0692646998455787,0.511704919020837,0.536788232605599,0.0318193011455264,0.399269480169875,0.229698444548033,11,"1990-11"
1990-12-31,0.124592801488613,0.0507444298944891,0.476114967084362,0.254945358080592,0.0575962853601677,0.503311438150336,0.209385040534213,12,"1990-12"
1991-01-31,0.0931767885137664,0.100490388520404,0.513346445721729,0.291303020938863,0.0313388648868578,0.556479634653379,0.22349308535218,1,"1991-01"
1991-02-28,0.121862643333611,0.0420454399325059,0.625242848978365,0.0607556449220705,0.0347632672868675,0.49013826192391,0.188544823000045,2,"1991-02"
1991-03-31,0.151090270794338,0.0245818249587651,0.287162788326475,0.173604300392618,0.143869572667118,0.313364206571788,0.168619795084389,3,"1991-03"
1991-04-30,0.215493777969829,0.112748799473552,0.114144366264704,0.1916341548153,0.125322750811109,0.258299389932738,0.168591864493219,4,"1991-04"
1991-05-31,0.403516890209125,0.196411173567206,0.0508354873267074,0.159543350648363,0.094338310174728,0.124690327274068,0.182758437225669,5,"1991-05"
1991-06-30,0.198821931194509,0.195159205292734,0.011565848132094,0.193585200005478,0.0372939480148941,0.129969167664913,0.130957684069098,6,"1991-06"
1991-07-31,0.240151905178939,0.165636586159864,0.0421053088229272,0.0705861414319168,0.0820438419155264,0.0889758327741859,0.12319854684513,7,"1991-07"
1991-08-31,0.235035806765265,0.234045608117493,0.0235825628113645,0.0512999219207041,0.0639935213684861,0.0981234874417716,0.127008674899932,8,"1991-08"
1991-09-30,0.277676909210031,0.348679956444659,0.0330462917765144,0.0404501076485694,0.0940698750347677,0.227012990272361,0.180958057148889,9,"1991-09"
1991-10-31,0.332251909050263,0.222680424210865,0.0251488080520021,0.0717306906022082,0.101120806441461,0.257746401460924,0.178711519595092,10,"1991-10"
1991-11-30,0.114869966804178,0.118403670468213,0.00197162831029057,0.0828129431863036,0.243255118118165,0.237802128605743,0.144668050906251,11,"1991-11"
1991-12-31,0.462139998174814,0.200484062272584,0.0191704733273459,0.082153591180083,0.404399498122571,0.138800446917391,0.250934780906849,12,"1991-12"
1992-01-31,0.506836882965233,0.284652570634325,0.0038693657478531,0.291583990263516,0.359730939900469,0.21237577751972,0.304510410016959,1,"1992-01"
1992-02-28,0.441005498596066,0.339396819128228,0.00674294932630513,0.399281486737081,0.221258262489482,0.176650460293096,0.281552883007298,2,"1992-02"
1992-03-31,0.268253459030095,0.47464796995891,0.0028925440667439,0.323024268729472,0.167164248099864,0.1892899569452,0.250247869179309,3,"1992-03"
1992-04-30,0.157288738146406,0.584271995409826,0.0033510294715011,0.479963327381097,0.11820885457703,0.233268447283932,0.266587805868254,4,"1992-04"
1992-05-31,0.248931285445171,0.556127836117107,0.00586047804662415,0.549501794816502,0.0980558834977332,0.216991411656489,0.283136431894867,5,"1992-05"
1992-06-30,0.333699050859373,0.269391208376474,0.0319751688885304,0.354308215667928,0.140194744377672,0.219082342709161,0.232280661966612,6,"1992-06"
1992-07-31,0.151247844821479,0.150398604857057,0.0329551291422777,0.242612293210955,0.355418937747291,0.0529633638852722,0.182170457750847,7,"1992-07"
1992-08-31,0.0922564473759389,0.0195162132037406,0.00591852517056823,0.369955237778978,0.554773557598859,0.130572156971739,0.217883869763352,8,"1992-08"
1992-09-30,0.187052964061378,0.0177228175467398,0.0645782890650091,0.473149664737449,0.547299836757815,0.0277499478746027,0.241107737822686,9,"1992-09"
1992-10-31,0.242589508527634,0.0492230283043663,0.153295447939,0.291102226737726,0.211796563225652,0.0406882553723537,0.168722253576492,10,"1992-10"
1992-11-30,0.0685178969869015,0.101763624540863,0.298729776652338,0.277731274987539,0.128841657819783,0.06377870809583,0.143023789549165,11,"1992-11"
1992-12-31,0.0460496659807637,0.180383222212403,0.169881380455171,0.399693104702746,0.135879597809685,0.0970807760344805,0.162674155928329,12,"1992-12"
1993-01-31,0.00897335437525363,0.397587440210097,0.153204430045699,0.491738819643585,0.0752045384588951,0.15643901114908,0.201281646749289,1,"1993-01"
1993-02-28,0.0428241099583419,0.368240586640051,0.0275119849216694,0.418097717179629,0.0166490156008129,0.122998084243051,0.160245489423277,2,"1993-02"
1993-03-31,0.0971659989517486,0.380827469845596,0.033200395888445,0.248301372888715,0.0157772513296551,0.128617400422173,0.149783064891603,3,"1993-03"
1993-04-30,0.164853355610205,0.495076892785675,0.00623574089820705,0.406862533096519,0.0177838954064886,0.13380044413073,0.204993767528271,4,"1993-04"
1993-05-31,0.343978633508185,0.380104477403114,0.0656892672419599,0.480267434072586,0.269608558579481,0.0539167000289533,0.280889210346664,5,"1993-05"
1993-06-30,0.346974907993647,0.362437895335569,0.0153171749925124,0.463843184348814,0.0506241695722028,0.108921823614719,0.22990724408552,6,"1993-06"
1993-07-31,0.214971321539613,0.199938382278091,0.0110160567363471,0.399538195774022,0.0562481580464737,0.103545778243319,0.16523873217808,7,"1993-07"
1993-08-31,0.112490619836824,0.267199285647152,0.0042246956279911,0.438230782244264,0.0275727219529449,0.104986978788735,0.155910968837269,8,"1993-08"
1993-09-30,0.0671710675295326,0.205056693583693,0.168807621313434,0.428663248078588,0.0278820259446815,0.0912085443068716,0.150633093915544,9,"1993-09"
1993-10-31,0.0850037629119047,0.13966751956954,0.123211263673501,0.384591001840824,0.0696886393560149,0.231729442397875,0.160618252610189,10,"1993-10"
1993-11-30,0.136866598192184,0.127849189587246,0.30939980615747,0.213145060098614,0.116476220122596,0.269603702111973,0.180207793042325,11,"1993-11"
1993-12-31,0.0686489174929724,0.11615539099506,0.324764941802754,0.204432153393134,0.115953067432331,0.473511084928636,0.194655260479135,12,"1993-12"
1994-01-31,0.0452779985790492,0.108758294897497,0.304328894392518,0.122534792138572,0.0778697112976044,0.248296012062877,0.133338666339609,1,"1994-01"
1994-02-28,0.171880334156902,0.0894279310316585,0.482024126570315,0.124600427075504,0.205186090298009,0.221787898769104,0.199039114940519,2,"1994-02"
1994-03-31,0.0207489539077367,0.140536638237417,0.19592615970948,0.123593185300139,0.231573497795058,0.233153002273842,0.154207455889056,3,"1994-03"
1994-04-30,0.0307154161710788,0.238798375805067,0.202517686183099,0.167544739382089,0.298917451508501,0.156818288685069,0.184788054972702,4,"1994-04"
1994-05-31,0.00840174189088244,0.377499638193149,0.0905582018752963,0.209696879138922,0.0416163057366247,0.197984763578634,0.148227873724818,5,"1994-05"
1994-06-30,0.00837369375023344,0.312114146877599,0.003695818592807,0.300982006488007,0.0871570999916023,0.216429374294149,0.152875024296543,6,"1994-06"
1994-07-31,0.23335036682738,0.474715835197607,0.288973336986472,0.325259562994346,0.240579957114895,0.273009395464332,0.303740359492217,7,"1994-07"
1994-08-31,0.141097428404512,0.657007099883223,0.330189513150518,0.21246103130996,0.136720317383679,0.412637465805984,0.303919508778072,8,"1994-08"
1994-09-30,0.156157418157087,0.180226671583251,0.331066003344994,0.216498391001154,0.323930486976929,0.393933012702429,0.260321770309094,9,"1994-09"
1994-10-31,0.189862496056204,0.1151002453078,0.262405105230219,0.216286439272229,0.388818376340072,0.308666303023543,0.249549684366437,10,"1994-10"
1994-11-30,0.179953392164539,0.169796352306444,0.206266939919822,0.270343372190191,0.57537088548685,0.115908398290141,0.27232245302339,11,"1994-11"
